,ensembl_gene_id,hgnc_symbol,gene_biotype,external_gene_name
51170,ENSG00000261696,,lncRNA,
51171,ENSG00000231195,IFNA11P,unprocessed_pseudogene,IFNA11P
51172,ENSG00000235108,IFNA12P,unprocessed_pseudogene,IFNA12P
51173,ENSG00000120242,IFNA8,protein_coding,IFNA8
51174,ENSG00000275700,AATF,protein_coding,AATF
51175,ENSG00000237691,IFNWP2,unprocessed_pseudogene,IFNWP2
51176,ENSG00000197919,IFNA1,protein_coding,IFNA1
51177,ENSG00000258704,SRP54-AS1,transcribed_unitary_pseudogene,SRP54-AS1
51178,ENSG00000238271,IFNWP19,unprocessed_pseudogene,IFNWP19
51179,ENSG00000199177,MIR31,miRNA,MIR31
51180,ENSG00000264379,,snoRNA,SNORD39
51181,ENSG00000227443,H3P30,processed_pseudogene,H3P30
51182,ENSG00000184995,IFNE,protein_coding,IFNE
51183,ENSG00000145675,PIK3R1,protein_coding,PIK3R1
51184,ENSG00000255036,SUGT1P4-STRA6LP-CCDC180,lncRNA,SUGT1P4-STRA6LP-CCDC180
51185,ENSG00000264250,RN7SL835P,misc_RNA,RN7SL835P
51186,ENSG00000263595,RN7SL823P,misc_RNA,RN7SL823P
51187,ENSG00000268985,,lncRNA,
51188,ENSG00000131351,HAUS8,protein_coding,HAUS8
51189,ENSG00000151327,FAM177A1,protein_coding,FAM177A1
51190,ENSG00000215644,GCGR,protein_coding,GCGR
51191,ENSG00000258947,TUBB3,protein_coding,TUBB3
51192,ENSG00000129460,NGDN,protein_coding,NGDN
51193,ENSG00000196511,TPK1,protein_coding,TPK1
51194,ENSG00000225663,MCRIP1,protein_coding,MCRIP1
51195,ENSG00000215788,TNFRSF25,protein_coding,TNFRSF25
51196,ENSG00000252783,RNU6-835P,snRNA,RNU6-835P
51197,ENSG00000140030,GPR65,protein_coding,GPR65
51198,ENSG00000258407,,lncRNA,
51199,ENSG00000258826,LINC01147,lncRNA,LINC01147
51200,ENSG00000258867,HISLA,lncRNA,HISLA
51201,ENSG00000268289,,lncRNA,
51202,ENSG00000269066,,lncRNA,
51203,ENSG00000267778,CBARP-DT,lncRNA,CBARP-DT
51204,ENSG00000285948,,lncRNA,
51205,ENSG00000099624,ATP5F1D,protein_coding,ATP5F1D
51206,ENSG00000065457,ADAT1,protein_coding,ADAT1
51207,ENSG00000241818,SCG5-AS1,lncRNA,SCG5-AS1
51208,ENSG00000259721,GREM1-AS1,lncRNA,GREM1-AS1
51209,ENSG00000166923,GREM1,protein_coding,GREM1
51210,ENSG00000146555,SDK1,protein_coding,SDK1
51211,ENSG00000259392,,transcribed_processed_pseudogene,
51212,ENSG00000261794,GOLGA8H,protein_coding,GOLGA8H
51213,ENSG00000205707,ETFRF1,protein_coding,ETFRF1
51214,ENSG00000182676,PPP1R27,protein_coding,PPP1R27
51215,ENSG00000262831,,lncRNA,
51216,ENSG00000278876,,TEC,
51217,ENSG00000287099,,lncRNA,
51218,ENSG00000262413,,lncRNA,
51219,ENSG00000216560,LINC00955,lncRNA,LINC00955
51220,ENSG00000188467,SLC24A5,protein_coding,SLC24A5
51221,ENSG00000250681,,lncRNA,
51222,ENSG00000250632,LINC02171,lncRNA,LINC02171
51223,ENSG00000141522,ARHGDIA,protein_coding,ARHGDIA
51224,ENSG00000250986,LINC02600,lncRNA,LINC02600
51225,ENSG00000184160,ADRA2C,protein_coding,ADRA2C
51226,ENSG00000070729,CNGB1,protein_coding,CNGB1
51227,ENSG00000251166,OR7E163P,unprocessed_pseudogene,OR7E163P
51228,ENSG00000234386,OR7E162P,unprocessed_pseudogene,OR7E162P
51229,ENSG00000274987,,lncRNA,
51230,ENSG00000249522,,processed_pseudogene,
51231,ENSG00000288704,,lncRNA,
51232,ENSG00000275197,,lncRNA,
51233,ENSG00000201439,RNU4-67P,snRNA,RNU4-67P
51234,ENSG00000164112,SMIM43,protein_coding,SMIM43
51235,ENSG00000241846,,processed_pseudogene,
51236,ENSG00000105711,SCN1B,protein_coding,SCN1B
51237,ENSG00000279173,,TEC,
51238,ENSG00000256079,FAM133GP,processed_pseudogene,FAM133GP
51239,ENSG00000255988,TUBB4BP1,processed_pseudogene,TUBB4BP1
51240,ENSG00000205693,MANSC4,protein_coding,MANSC4
51241,ENSG00000258168,,lncRNA,
51242,ENSG00000177479,ARIH2,protein_coding,ARIH2
51243,ENSG00000277247,,lncRNA,
51244,ENSG00000233932,CTXN2,protein_coding,CTXN2
51245,ENSG00000257302,FAHD2P1,processed_pseudogene,FAHD2P1
51246,ENSG00000139445,FOXN4,protein_coding,FOXN4
51247,ENSG00000074803,SLC12A1,protein_coding,SLC12A1
51248,ENSG00000109320,NFKB1,protein_coding,NFKB1
51249,ENSG00000256560,LINC01486,lncRNA,LINC01486
51250,ENSG00000255655,,lncRNA,
51251,ENSG00000258975,,lncRNA,
51252,ENSG00000110906,KCTD10,protein_coding,KCTD10
51253,ENSG00000259998,,lncRNA,
51254,ENSG00000258538,,lncRNA,
51255,ENSG00000254876,SUGT1P4-STRA6LP,lncRNA,SUGT1P4-STRA6LP
51256,ENSG00000100433,KCNK10,protein_coding,KCNK10
51257,ENSG00000187902,SHISA7,protein_coding,SHISA7
51258,ENSG00000136261,BZW2,protein_coding,BZW2
51259,ENSG00000254633,STRA6LP,transcribed_unitary_pseudogene,STRA6LP
51260,ENSG00000277531,PNMA8C,protein_coding,PNMA8C
51261,ENSG00000197816,CCDC180,protein_coding,CCDC180
51262,ENSG00000089356,FXYD3,protein_coding,FXYD3
51263,ENSG00000289973,,lncRNA,
51264,ENSG00000277367,NEK2P1,processed_pseudogene,NEK2P1
51265,ENSG00000278143,NF1P7,unprocessed_pseudogene,NF1P7
51266,ENSG00000221269,MIR1302-8,miRNA,MIR1302-8
51267,ENSG00000228957,,unprocessed_pseudogene,
51268,ENSG00000257891,,lncRNA,
51269,ENSG00000286375,,lncRNA,
51270,ENSG00000159712,ANKRD18CP,unprocessed_pseudogene,ANKRD18CP
51271,ENSG00000258265,,lncRNA,
51272,ENSG00000291314,,protein_coding,
51273,ENSG00000222036,POTEM,protein_coding,POTEM
51274,ENSG00000124313,IQSEC2,protein_coding,IQSEC2
51275,ENSG00000289356,,lncRNA,
51276,ENSG00000229146,SNX18P4,processed_pseudogene,SNX18P4
51277,ENSG00000276257,,processed_pseudogene,
51278,ENSG00000275030,RNU6-538P,snRNA,RNU6-538P
51279,ENSG00000229917,RPL7P46,processed_pseudogene,RPL7P46
51280,ENSG00000284611,,unprocessed_pseudogene,
51281,ENSG00000284658,,unprocessed_pseudogene,
51282,ENSG00000274038,,lncRNA,
51283,ENSG00000262020,,lncRNA,
51284,ENSG00000278720,,processed_pseudogene,
51285,ENSG00000286945,,lncRNA,
51286,ENSG00000159579,RSPRY1,protein_coding,RSPRY1
51287,ENSG00000151148,UBE3B,protein_coding,UBE3B
51288,ENSG00000233765,CDRT15P12,unprocessed_pseudogene,CDRT15P12
51289,ENSG00000260691,ANKRD20A1,protein_coding,ANKRD20A1
51290,ENSG00000263731,,lncRNA,
51291,ENSG00000263859,,lncRNA,
51292,ENSG00000183684,ALYREF,protein_coding,ALYREF
51293,ENSG00000178222,RNF212,protein_coding,RNF212
51294,ENSG00000275563,,lncRNA,
51295,ENSG00000212612,RNU6-1239P,snRNA,RNU6-1239P
51296,ENSG00000258314,,lncRNA,
51297,ENSG00000274369,GRAMD4P4,processed_pseudogene,GRAMD4P4
51298,ENSG00000225210,DUXAP9,transcribed_processed_pseudogene,DUXAP9
51299,ENSG00000141552,ANAPC11,protein_coding,ANAPC11
51300,ENSG00000236958,,lncRNA,
51301,ENSG00000286614,,transcribed_unprocessed_pseudogene,
51302,ENSG00000136243,NUP42,protein_coding,NUP42
51303,ENSG00000277128,,lncRNA,
51304,ENSG00000277710,NBEAP5,transcribed_unprocessed_pseudogene,NBEAP5
51305,ENSG00000198825,INPP5F,protein_coding,INPP5F
51306,ENSG00000278594,,processed_pseudogene,
51307,ENSG00000196143,OR11H13P,unprocessed_pseudogene,OR11H13P
51308,ENSG00000271632,,processed_pseudogene,
51309,ENSG00000285580,,lncRNA,
51310,ENSG00000277252,,unprocessed_pseudogene,
51311,ENSG00000258781,CDRT15P13,unprocessed_pseudogene,CDRT15P13
51312,ENSG00000238551,RNU6-1193P,snRNA,RNU6-1193P
51313,ENSG00000285990,NBEAP6,transcribed_unprocessed_pseudogene,NBEAP6
51314,ENSG00000224185,SNX18P9,processed_pseudogene,SNX18P9
51315,ENSG00000224762,,processed_pseudogene,
51316,ENSG00000189067,LITAF,protein_coding,LITAF
51317,ENSG00000289725,,lncRNA,
51318,ENSG00000257310,,lncRNA,
51319,ENSG00000277156,TOMM40P1,processed_pseudogene,TOMM40P1
51320,ENSG00000229156,,transcribed_processed_pseudogene,
51321,ENSG00000206474,OR10C1,protein_coding,OR10C1
51322,ENSG00000258689,LINC01269,lncRNA,LINC01269
51323,ENSG00000224106,CYP4F25P,transcribed_unprocessed_pseudogene,CYP4F25P
51324,ENSG00000233569,,lncRNA,
51325,ENSG00000259153,MAP3K9-DT,lncRNA,MAP3K9-DT
51326,ENSG00000204704,OR2W1,protein_coding,OR2W1
51327,ENSG00000145920,CPLX2,protein_coding,CPLX2
51328,ENSG00000235133,RPL35AP22,processed_pseudogene,RPL35AP22
51329,ENSG00000235109,ZSCAN31,protein_coding,ZSCAN31
51330,ENSG00000201444,RNU6-1082P,snRNA,RNU6-1082P
51331,ENSG00000231901,,lncRNA,
51332,ENSG00000234782,TPT1P9,processed_pseudogene,TPT1P9
51333,ENSG00000284977,,lncRNA,
51334,ENSG00000289968,,lncRNA,
51335,ENSG00000265154,MIR151B,miRNA,MIR151B
51336,ENSG00000199082,MIR342,miRNA,MIR342
51337,ENSG00000258982,,lncRNA,
51338,ENSG00000258904,,lncRNA,
51339,ENSG00000283840,MIR6764,miRNA,MIR6764
51340,ENSG00000259052,,lncRNA,
51341,ENSG00000197119,SLC25A29,protein_coding,SLC25A29
51342,ENSG00000289735,,lncRNA,
51343,ENSG00000289736,,lncRNA,
51344,ENSG00000229835,KHSRPP1,processed_pseudogene,KHSRPP1
51345,ENSG00000244230,RN7SL151P,misc_RNA,RN7SL151P
51346,ENSG00000099810,MTAP,protein_coding,MTAP
51347,ENSG00000183454,GRIN2A,protein_coding,GRIN2A
51348,ENSG00000235149,,lncRNA,
51349,ENSG00000222727,RNU4-64P,snRNA,RNU4-64P
51350,ENSG00000253013,,snoRNA,
51351,ENSG00000156136,DCK,protein_coding,DCK
51352,ENSG00000289731,FAM153B,lncRNA,FAM153B
51353,ENSG00000129055,ANAPC13,protein_coding,ANAPC13
51354,ENSG00000105778,AVL9,protein_coding,AVL9
51355,ENSG00000132000,PODNL1,protein_coding,PODNL1
51356,ENSG00000258504,,lncRNA,
51357,ENSG00000198984,MIR345,miRNA,MIR345
51358,ENSG00000243976,RN7SL523P,misc_RNA,RN7SL523P
51359,ENSG00000077264,PAK3,protein_coding,PAK3
51360,ENSG00000140107,SLC25A47,protein_coding,SLC25A47
51361,ENSG00000053328,METTL24,protein_coding,METTL24
51362,ENSG00000114019,AMOTL2,protein_coding,AMOTL2
51363,ENSG00000242818,RN7SL846P,misc_RNA,RN7SL846P
51364,ENSG00000270300,PHACTR2P1,transcribed_processed_pseudogene,PHACTR2P1
51365,ENSG00000135525,MAP7,protein_coding,MAP7
51366,ENSG00000282413,,processed_pseudogene,
51367,ENSG00000289966,,lncRNA,
51368,ENSG00000223455,,processed_pseudogene,
51369,ENSG00000107651,SEC23IP,protein_coding,SEC23IP
51370,ENSG00000258666,,lncRNA,
51371,ENSG00000140105,WARS1,protein_coding,WARS1
51372,ENSG00000283567,C19orf85,protein_coding,C19orf85
51373,ENSG00000129946,SHC2,protein_coding,SHC2
51374,ENSG00000117625,RCOR3,protein_coding,RCOR3
51375,ENSG00000249170,,processed_pseudogene,
51376,ENSG00000270098,LDHAL6EP,processed_pseudogene,LDHAL6EP
51377,ENSG00000145321,GC,protein_coding,GC
51378,ENSG00000106003,LFNG,protein_coding,LFNG
51379,ENSG00000170234,PWWP2A,protein_coding,PWWP2A
51380,ENSG00000260468,LINC01290,lncRNA,LINC01290
51381,ENSG00000284491,THSD8,protein_coding,THSD8
51382,ENSG00000213853,EMP2,protein_coding,EMP2
51383,ENSG00000181588,MEX3D,protein_coding,MEX3D
51384,ENSG00000264545,,lncRNA,
51385,ENSG00000229298,TUBB8P1,processed_pseudogene,TUBB8P1
51386,ENSG00000265194,,lncRNA,
51387,ENSG00000279670,,TEC,
51388,ENSG00000264801,ERVFRD-3,transcribed_processed_pseudogene,ERVFRD-3
51389,ENSG00000223802,CERS1,protein_coding,CERS1
51390,ENSG00000224854,CDKN2A-DT,lncRNA,CDKN2A-DT
51391,ENSG00000147889,CDKN2A,protein_coding,CDKN2A
51392,ENSG00000049883,PTCD2,protein_coding,PTCD2
51393,ENSG00000099251,HSD17B7P2,transcribed_unprocessed_pseudogene,HSD17B7P2
51394,ENSG00000256013,,lncRNA,
51395,ENSG00000260310,,lncRNA,
51396,ENSG00000234186,C16orf82,protein_coding,C16orf82
51397,ENSG00000166188,ZNF319,protein_coding,ZNF319
51398,ENSG00000229809,ZNF688,protein_coding,ZNF688
51399,ENSG00000290439,HSD17B7P2,lncRNA,HSD17B7P2
51400,ENSG00000114544,SLC41A3,protein_coding,SLC41A3
51401,ENSG00000160868,CYP3A4,protein_coding,CYP3A4
51402,ENSG00000259235,CTXN2-AS1,lncRNA,CTXN2-AS1
51403,ENSG00000166451,CENPN,protein_coding,CENPN
51404,ENSG00000259385,,lncRNA,
51405,ENSG00000246922,UBAP1L,protein_coding,UBAP1L
51406,ENSG00000182632,CCNYL2,transcribed_unprocessed_pseudogene,CCNYL2
51407,ENSG00000213030,CGB8,protein_coding,CGB8
51408,ENSG00000240498,CDKN2B-AS1,lncRNA,CDKN2B-AS1
51409,ENSG00000259993,,processed_pseudogene,
51410,ENSG00000270955,,processed_pseudogene,
51411,ENSG00000279417,,TEC,
51412,ENSG00000263070,,transcribed_unprocessed_pseudogene,
51413,ENSG00000290445,,lncRNA,CCNYL2
51414,ENSG00000205076,LGALS7,protein_coding,LGALS7
51415,ENSG00000274966,,unprocessed_pseudogene,
51416,ENSG00000183979,NPB,protein_coding,NPB
51417,ENSG00000270055,,lncRNA,
51418,ENSG00000283345,MPHOSPH10P3,unprocessed_pseudogene,MPHOSPH10P3
51419,ENSG00000166664,CHRFAM7A,protein_coding,CHRFAM7A
51420,ENSG00000170954,ZNF415,protein_coding,ZNF415
51421,ENSG00000251079,BMS1P2,transcribed_unprocessed_pseudogene,BMS1P2
51422,ENSG00000222236,RNA5SP163,rRNA_pseudogene,RNA5SP163
51423,ENSG00000168772,CXXC4,protein_coding,CXXC4
51424,ENSG00000185813,PCYT2,protein_coding,PCYT2
51425,ENSG00000290453,,lncRNA,
51426,ENSG00000274167,,transcribed_unprocessed_pseudogene,
51427,ENSG00000147394,ZNF185,protein_coding,ZNF185
51428,ENSG00000290458,,lncRNA,
51429,ENSG00000250670,,lncRNA,
51430,ENSG00000237840,FAM21FP,transcribed_unprocessed_pseudogene,FAM21FP
51431,ENSG00000186352,ANKRD37,protein_coding,ANKRD37
51432,ENSG00000290460,,lncRNA,
51433,ENSG00000232554,RSU1P2,transcribed_unprocessed_pseudogene,RSU1P2
51434,ENSG00000290529,,lncRNA,
51435,ENSG00000276805,,transcribed_unprocessed_pseudogene,
51436,ENSG00000179902,CFAP276,protein_coding,CFAP276
51437,ENSG00000289455,,lncRNA,
51438,ENSG00000256338,RPL41P2,processed_pseudogene,RPL41P2
51439,ENSG00000109775,UFSP2,protein_coding,UFSP2
51440,ENSG00000261401,HERC2P1,unprocessed_pseudogene,HERC2P1
51441,ENSG00000266446,,lncRNA,
51442,ENSG00000147883,CDKN2B,protein_coding,CDKN2B
51443,ENSG00000261561,,unprocessed_pseudogene,
51444,ENSG00000290535,,lncRNA,
51445,ENSG00000261497,MPHOSPH10P7,unprocessed_pseudogene,MPHOSPH10P7
51446,ENSG00000153684,GOLGA8F,protein_coding,GOLGA8F
51447,ENSG00000176406,RIMS2,protein_coding,RIMS2
51448,ENSG00000283709,FAM238C,transcribed_unprocessed_pseudogene,FAM238C
51449,ENSG00000215221,UBA52P6,transcribed_processed_pseudogene,UBA52P6
51450,ENSG00000274055,,misc_RNA,
51451,ENSG00000277653,,misc_RNA,
51452,ENSG00000242338,BMS1P4,transcribed_unprocessed_pseudogene,BMS1P4
51453,ENSG00000236921,,lncRNA,
51454,ENSG00000223478,ZDHHC12-DT,lncRNA,ZDHHC12-DT
51455,ENSG00000244213,ZFAND6P1,processed_pseudogene,ZFAND6P1
51456,ENSG00000231122,FAM25E,transcribed_unprocessed_pseudogene,FAM25E
51457,ENSG00000198853,RUSC2,protein_coding,RUSC2
51458,ENSG00000290779,,lncRNA,FAM25E
51459,ENSG00000273225,FAM25BP,transcribed_unprocessed_pseudogene,FAM25BP
51460,ENSG00000290780,,lncRNA,
51461,ENSG00000223820,CFL1P1,transcribed_unprocessed_pseudogene,CFL1P1
51462,ENSG00000235687,LINC00993,transcribed_unprocessed_pseudogene,LINC00993
51463,ENSG00000290801,,lncRNA,
51464,ENSG00000104848,KCNA7,protein_coding,KCNA7
51465,ENSG00000171903,CYP4F11,protein_coding,CYP4F11
51466,ENSG00000238021,ODAD2P1,transcribed_unprocessed_pseudogene,ODAD2P1
51467,ENSG00000121766,ZCCHC17,protein_coding,ZCCHC17
51468,ENSG00000290843,,lncRNA,
51469,ENSG00000261524,ABCB10P3,processed_pseudogene,ABCB10P3
51470,ENSG00000276928,,unprocessed_pseudogene,
51471,ENSG00000274532,,unprocessed_pseudogene,
51472,ENSG00000284628,,unprocessed_pseudogene,
51473,ENSG00000280913,CTSLP3,transcribed_unprocessed_pseudogene,CTSLP3
51474,ENSG00000260159,,unprocessed_pseudogene,
51475,ENSG00000290874,,lncRNA,CTSLP2
51476,ENSG00000261365,,unprocessed_pseudogene,
51477,ENSG00000274814,,unprocessed_pseudogene,
51478,ENSG00000265366,GLUD1P2,transcribed_unprocessed_pseudogene,GLUD1P2
51479,ENSG00000260053,ABCB10P4,processed_pseudogene,ABCB10P4
51480,ENSG00000290875,,lncRNA,GLUD1P2
51481,ENSG00000205423,CNEP1R1,protein_coding,CNEP1R1
51482,ENSG00000261041,,unprocessed_pseudogene,
51483,ENSG00000224761,CCNYL4,transcribed_unprocessed_pseudogene,CCNYL4
51484,ENSG00000260444,,unprocessed_pseudogene,
51485,ENSG00000261581,HERC2P11,unprocessed_pseudogene,HERC2P11
51486,ENSG00000287287,,lncRNA,
51487,ENSG00000235619,RPL36AP33,processed_pseudogene,RPL36AP33
51488,ENSG00000128731,HERC2,protein_coding,HERC2
51489,ENSG00000215187,FAM166B,protein_coding,FAM166B
51490,ENSG00000290887,,lncRNA,
51491,ENSG00000106638,TBL2,protein_coding,TBL2
51492,ENSG00000265018,AGAP12P,transcribed_unprocessed_pseudogene,AGAP12P
51493,ENSG00000207231,,misc_RNA,Y_RNA
51494,ENSG00000205129,C4orf47,protein_coding,C4orf47
51495,ENSG00000290898,,lncRNA,AGAP12P
51496,ENSG00000227852,RPS29P17,processed_pseudogene,RPS29P17
51497,ENSG00000279073,,protein_coding,
51498,ENSG00000278561,PTPN20CP,transcribed_unprocessed_pseudogene,PTPN20CP
51499,ENSG00000199411,,snoRNA,SNORD62
51500,ENSG00000263697,MIR3621,miRNA,MIR3621
51501,ENSG00000290899,,lncRNA,
51502,ENSG00000122140,MRPS2,protein_coding,MRPS2
51503,ENSG00000165874,SHLD2P1,transcribed_unprocessed_pseudogene,SHLD2P1
51504,ENSG00000290913,,lncRNA,
51505,ENSG00000239883,PARGP1,transcribed_unprocessed_pseudogene,PARGP1
51506,ENSG00000290921,,lncRNA,
51507,ENSG00000234814,SVIL2P,transcribed_unprocessed_pseudogene,SVIL2P
51508,ENSG00000168491,CCDC110,protein_coding,CCDC110
51509,ENSG00000235618,FAM21EP,transcribed_unprocessed_pseudogene,FAM21EP
51510,ENSG00000250959,GLUD1P3,transcribed_unprocessed_pseudogene,GLUD1P3
51511,ENSG00000215267,AKR1C7P,transcribed_unprocessed_pseudogene,AKR1C7P
51512,ENSG00000291045,,lncRNA,
51513,ENSG00000237553,,processed_pseudogene,
51514,ENSG00000107014,RLN2,protein_coding,RLN2
51515,ENSG00000120555,SEPTIN7P9,transcribed_unprocessed_pseudogene,SEPTIN7P9
51516,ENSG00000291056,SEPTIN7P9,lncRNA,SEPTIN7P9
51517,ENSG00000016402,IL20RA,protein_coding,IL20RA
51518,ENSG00000214195,HMGN2P31,processed_pseudogene,HMGN2P31
51519,ENSG00000107018,RLN1,protein_coding,RLN1
51520,ENSG00000178201,VN1R1,protein_coding,VN1R1
51521,ENSG00000142235,LMTK3,protein_coding,LMTK3
51522,ENSG00000215146,,transcribed_unprocessed_pseudogene,
51523,ENSG00000291065,,lncRNA,
51524,ENSG00000244061,,processed_pseudogene,
51525,ENSG00000272866,,lncRNA,
51526,ENSG00000251108,YBX1P5,processed_pseudogene,YBX1P5
51527,ENSG00000231967,,processed_pseudogene,
51528,ENSG00000171033,PKIA,protein_coding,PKIA
51529,ENSG00000261269,,lncRNA,
51530,ENSG00000107020,PLGRKT,protein_coding,PLGRKT
51531,ENSG00000178175,ZNF366,protein_coding,ZNF366
51532,ENSG00000204177,BMS1P1,transcribed_unprocessed_pseudogene,BMS1P1
51533,ENSG00000291069,,lncRNA,BMS1P1
51534,ENSG00000205730,ITPRIPL2,protein_coding,ITPRIPL2
51535,ENSG00000126856,PRDM7,protein_coding,PRDM7
51536,ENSG00000260398,,lncRNA,
51537,ENSG00000286675,,lncRNA,
51538,ENSG00000104432,IL7,protein_coding,IL7
51539,ENSG00000248371,LINC02056,lncRNA,LINC02056
51540,ENSG00000214190,RNF152P1,processed_pseudogene,RNF152P1
51541,ENSG00000120217,CD274,protein_coding,CD274
51542,ENSG00000224597,SVIL-AS1,transcribed_unprocessed_pseudogene,SVIL-AS1
51543,ENSG00000211445,GPX3,protein_coding,GPX3
51544,ENSG00000291093,,lncRNA,SVIL-AS1
51545,ENSG00000196155,PLEKHG4,protein_coding,PLEKHG4
51546,ENSG00000104827,CGB3,protein_coding,CGB3
51547,ENSG00000118515,SGK1,protein_coding,SGK1
51548,ENSG00000144868,TMEM108,protein_coding,TMEM108
51549,ENSG00000105556,MIER2,protein_coding,MIER2
51550,ENSG00000145901,TNIP1,protein_coding,TNIP1
51551,ENSG00000152926,ZNF117,protein_coding,ZNF117
51552,ENSG00000233110,SORBS2-AS1,lncRNA,SORBS2-AS1
51553,ENSG00000235902,,lncRNA,
51554,ENSG00000207497,,misc_RNA,Y_RNA
51555,ENSG00000285745,,processed_pseudogene,
51556,ENSG00000091140,DLD,protein_coding,DLD
51557,ENSG00000284253,MIR1973,miRNA,MIR1973
51558,ENSG00000250272,TRMT112P1,processed_pseudogene,TRMT112P1
51559,ENSG00000248139,CUL4AP1,processed_pseudogene,CUL4AP1
51560,ENSG00000254352,C4orf46P3,processed_pseudogene,C4orf46P3
51561,ENSG00000253919,THAP12P7,processed_pseudogene,THAP12P7
51562,ENSG00000261618,LINC02605,lncRNA,LINC02605
51563,ENSG00000258521,,lncRNA,
51564,ENSG00000258581,,processed_pseudogene,
51565,ENSG00000169851,PCDH7,protein_coding,PCDH7
51566,ENSG00000104427,ZC2HC1A,protein_coding,ZC2HC1A
51567,ENSG00000258597,SERPINA2,protein_coding,SERPINA2
51568,ENSG00000100811,YY1,protein_coding,YY1
51569,ENSG00000197646,PDCD1LG2,protein_coding,PDCD1LG2
51570,ENSG00000164342,TLR3,protein_coding,TLR3
51571,ENSG00000253971,CDC42P3,processed_pseudogene,CDC42P3
51572,ENSG00000151150,ANK3,protein_coding,ANK3
51573,ENSG00000174652,ZNF266,protein_coding,ZNF266
51574,ENSG00000160932,LY6E,protein_coding,LY6E
51575,ENSG00000231509,,lncRNA,
51576,ENSG00000120162,MOB3B,protein_coding,MOB3B
51577,ENSG00000221955,SLC12A8,protein_coding,SLC12A8
51578,ENSG00000207075,,misc_RNA,Y_RNA
51579,ENSG00000239532,,processed_pseudogene,
51580,ENSG00000169299,PGM2,protein_coding,PGM2
51581,ENSG00000287355,,lncRNA,
51582,ENSG00000147896,IFNK,protein_coding,IFNK
51583,ENSG00000290292,HOMEZ,protein_coding,HOMEZ
51584,ENSG00000285103,,lncRNA,
51585,ENSG00000147894,C9orf72,protein_coding,C9orf72
51586,ENSG00000139428,MMAB,protein_coding,MMAB
51587,ENSG00000259868,,lncRNA,
51588,ENSG00000254398,,unprocessed_pseudogene,
51589,ENSG00000289890,,lncRNA,
51590,ENSG00000274632,RN7SL719P,misc_RNA,RN7SL719P
51591,ENSG00000277763,,lncRNA,
51592,ENSG00000261480,GOLGA8M,lncRNA,GOLGA8M
51593,ENSG00000126756,UXT,protein_coding,UXT
51594,ENSG00000259483,,lncRNA,
51595,ENSG00000260844,,processed_pseudogene,
51596,ENSG00000256951,,transcribed_processed_pseudogene,
51597,ENSG00000275569,,lncRNA,
51598,ENSG00000139946,PELI2,protein_coding,PELI2
51599,ENSG00000271616,,processed_pseudogene,
51600,ENSG00000260399,MPHOSPH10P6,unprocessed_pseudogene,MPHOSPH10P6
51601,ENSG00000286598,,lncRNA,
51602,ENSG00000261418,HERC2P6,unprocessed_pseudogene,HERC2P6
51603,ENSG00000143157,POGK,protein_coding,POGK
51604,ENSG00000140406,TLNRD1,protein_coding,TLNRD1
51605,ENSG00000157890,MEGF11,protein_coding,MEGF11
51606,ENSG00000100652,SLC10A1,protein_coding,SLC10A1
51607,ENSG00000177335,LINC02904,lncRNA,LINC02904
51608,ENSG00000205209,SCGB2B2,protein_coding,SCGB2B2
51609,ENSG00000290641,,lncRNA,CXXC1P1
51610,ENSG00000160781,PAQR6,protein_coding,PAQR6
51611,ENSG00000172687,ZNF738,protein_coding,ZNF738
51612,ENSG00000279386,,TEC,
51613,ENSG00000221060,,snoRNA,
51614,ENSG00000249863,,processed_pseudogene,
51615,ENSG00000198732,SMOC1,protein_coding,SMOC1
51616,ENSG00000251332,PSME2P4,processed_pseudogene,PSME2P4
51617,ENSG00000249649,MRPS33P2,processed_pseudogene,MRPS33P2
51618,ENSG00000287659,,lncRNA,
51619,ENSG00000251642,,lncRNA,
51620,ENSG00000250115,AK3P2,processed_pseudogene,AK3P2
51621,ENSG00000250254,PTTG2,protein_coding,PTTG2
51622,ENSG00000105143,SLC1A6,protein_coding,SLC1A6
51623,ENSG00000135605,TEC,protein_coding,TEC
51624,ENSG00000243328,,processed_pseudogene,
51625,ENSG00000176956,LY6H,protein_coding,LY6H
51626,ENSG00000215441,CTAGE12P,processed_pseudogene,CTAGE12P
51627,ENSG00000260390,,lncRNA,
51628,ENSG00000260412,,lncRNA,
51629,ENSG00000229060,,processed_pseudogene,
51630,ENSG00000287551,,lncRNA,
51631,ENSG00000224955,KCTD10P1,processed_pseudogene,KCTD10P1
51632,ENSG00000215966,MIR876,miRNA,MIR876
51633,ENSG00000215939,MIR873,miRNA,MIR873
51634,ENSG00000230276,,processed_pseudogene,
51635,ENSG00000277646,,processed_pseudogene,
51636,ENSG00000229834,,processed_pseudogene,
51637,ENSG00000230097,ME2P1,processed_pseudogene,ME2P1
51638,ENSG00000174482,LINGO2,protein_coding,LINGO2
51639,ENSG00000277494,GPIHBP1,protein_coding,GPIHBP1
